,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,b'0220',"(564, 100)","(227, 100)",2019:10:20 20:12:06,2019:10:20 20:12:06,"(188, 100)","(0, 10)","(227, 100)",2,0,b'0100',"(330, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',3264,0537,0537,0537,2448,samsung,SM-J260M,1,1,"(1, 50)",736,"(72, 1)","(220, 100)","(72, 1)","A08LLKA00AM A08LLLI01AA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((16, 1), (29, 1), (29, 1)), 3: 'W', 4: ((68, 1), (10, 1), (53, 1)), 5: b'\x01', 6: (0, 1), 7: ((0, 1), (11, 1), (50, 1)), 29: '2019:10:21'}",200,2,0,0,J260MUBU4ASF1,2019:10:20 20:12:06,31,0,213,2019-11-02 11:16:21.832134,https://trep.oep.org.bo/resul/imgActa/236851.jpg
