,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,ColorSpace,ExifImageWidth,ExifInteroperabilityOffset,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,SensingMethod,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,ExifOffset,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(5058, 1000)",2019:10:20 18:04:26,2019:10:20 18:04:26,"(153, 100)","(-42, 100)","(0, 10)","(153, 100)",2,0,"(3920, 1000)",1,4032,770,0,038014,038014,038014,3024,3024,samsung,SM-A705MN,1,3,1,"(1, 33)","(72, 1)","(72, 1)","(170, 100)",b'\x01',B32QLLA01MM B32QLLA01MM,2,"{1: 'N', 2: ((0, 1), (0, 1), (0, 10000)), 3: 'E', 4: ((0, 1), (0, 1), (0, 10000)), 5: b'\x00', 6: (0, 1000), 7: ((0, 1), (0, 1), (0, 1)), 29: '1970:01:01'}",250,2,0,b'0100',4032,0,A705MNXXU3ASG7,2019:10:20 18:04:26,26,240,2019-11-02 13:32:41.459714,https://trep.oep.org.bo/resul/imgActa/401221.jpg
