,ExifVersion,ColorSpace,ApertureValue,WhiteBalance,DateTimeDigitized,ExifImageWidth,ShutterSpeedValue,MeteringMode,DateTimeOriginal,UserComment,FocalLength,ExifImageHeight,Flash,ExifInteroperabilityOffset,ComponentsConfiguration,Make,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,Model,YCbCrPositioning,Orientation,ExposureTime,XResolution,YResolution,FNumber,ExposureBiasValue,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExifOffset,FlashPixVersion,DateTime,MakerNote,current_download_datetime,image_src
0,b'0220',1,"(240, 100)",0,2019:10:20 18:27:09,3264,"(4316, 1000)",3,2019:10:20 18:27:09,b'1 d176 05002d094a3a620a186cc099020f55e61e74e601bf4cba19748e216f45671e441711ea50441f04cf61f64c391fc493e2024b011e4488c1e44510\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',"(3180, 1000)",1840,1,1123,b'\x01\x02\x03\x00',LG Electronics,862447,862447,862447,LG-H525n,1,6,"(1, 20)","(72, 1)","(72, 1)","(240, 100)","(0, 1)","{5: b'\x00', 6: (0, 1000)}",100,2,194,b'0100',2019:10:20 18:27:09,b'\x18\x87\x00\x00\x13J\x00\x00\x00\x11\x00\x00\x01\xe4',2019-11-02 17:47:16.500756,https://trep.oep.org.bo/resul/imgActa/809911.jpg
