,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,b'0220',"(464, 100)","(185, 100)",2019:10:20 19:27:39,2019:10:20 19:27:39,"(-75, 100)","(0, 10)","(185, 100)",2,1,b'0100',"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',4128,0040,0040,0040,3096,3096,samsung,SM-A105M,6,1,"(1, 25)",815,"(72, 1)","(190, 100)",b'\x01\x00\x00\x00',"(72, 1)",D13LLMA00HM,2,0,400,2,0,4128,0,A105MUBU1ASD1,2019:10:20 19:27:39,"(0, 0)",27,0,0,0,0,225,2019-11-02 14:00:35.733273,https://trep.oep.org.bo/resul/imgActa/509471.jpg
