,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,b'0220',"(564, 100)","(153, 100)",2019:10:20 19:24:03,2019:10:20 19:24:03,"(73, 100)","(0, 10)","(227, 100)",5,0,b'0100',"(392, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',4608,0864,0864,0864,3456,3456,samsung,SM-A305G,1,1,"(1, 50)",815,"(72, 1)","(170, 100)",b'\x01\x00\x00\x00',"(72, 1)",F16LLLJ00YM,2,0,250,2,0,4608,0,A305GUBU2ASG1,2019:10:20 19:24:03,"(0, 0)",26,0,0,0,0,225,2019-11-02 13:45:23.630567,https://trep.oep.org.bo/resul/imgActa/407371.jpg
