,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(506, 100)",2019:10:20 17:38:39,2019:10:20 17:38:39,"(153, 100)","(70, 100)","(0, 10)","(153, 100)",2,0,"(420, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4032,0,0729,0729,0729,1960,samsung,SM-G955F,1,1,"(1, 33)",852,"(72, 1)","(17, 10)","(72, 1)","F12LLJA00SM F12LLKL01GM
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((17, 1), (48, 1), (60, 1)), 3: 'W', 4: ((63, 1), (13, 1), (14, 1)), 5: b'\x00', 6: (457, 1), 7: ((21, 1), (37, 1), (41, 1)), 29: '2019:10:20'}",200,2,0,b'0100',0,G955FXXU2CRF7,2019:10:20 17:38:39,26,214,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 16:32:13.023891,https://trep.oep.org.bo/resul/imgActa/746031.jpg
