,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,ColorSpace,ExifImageWidth,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ExifImageHeight,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 122)","(190, 100)",2019:10:20 17:18:56,2019:10:20 17:18:56,"(1000, 100)","(0, 100)","(185, 100)",2,1,"(360, 100)",1,4128,"(147, 100)",27,0,3096,4128,3096,samsung,SM-A105M,6,1,"(1, 122)","(72, 1)","(72, 1)","(190, 100)",D13LLMA00MM,2,40,2,226,0,0,A105MUBU1ASD1,2019:10:20 17:18:56,2019-11-02 09:13:26.802161,https://trep.oep.org.bo/resul/imgActa/112891.jpg
