,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,ExifImageHeight,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 25)","(153, 100)",2019:10:20 18:13:56,2019:10:20 18:13:56,"(0, 100)","(153, 100)",2,1,0,"(393, 100)",4032,3024,"(100, 100)",26,0,4032,3024,samsung,SM-A505G,1,1,"(1, 25)","(72, 1)","(72, 1)","(170, 100)",H25LSLJ02AM,2,160,2,226,0,0,A505GUBS3ASI2,2019:10:20 18:13:56,2019-11-02 13:23:41.327490,https://trep.oep.org.bo/resul/imgActa/341051.jpg
