,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,ColorSpace,ExifImageWidth,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ExifImageHeight,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 50)","(153, 100)",2019:10:20 17:48:29,2019:10:20 17:48:29,"(408, 100)","(0, 100)","(153, 100)",2,0,"(392, 100)",1,4608,"(100, 100)",26,0,3456,4608,3456,samsung,SM-A305G,1,1,"(1, 50)","(72, 1)","(72, 1)","(170, 100)",F16LLLJ00YM,2,250,2,226,0,0,A305GUBU2ASG1,2019:10:20 17:48:29,2019-11-02 12:04:14.271574,https://trep.oep.org.bo/resul/imgActa/310361.jpg
