,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,b'0220',"(464, 100)","(185, 100)",2019:10:20 19:44:59,2019:10:20 19:44:59,"(-91, 100)","(0, 10)","(185, 100)",3,0,b'0100',"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',4128,0061,0061,0061,2322,2322,samsung,SM-A105M,1,1,"(1, 25)",827,"(72, 1)","(190, 100)",b'\x01\x00\x00\x00',"(72, 1)",D13LLMA00HM,2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((17, 1), (58, 1), (5287440, 100000)), 3: 'W', 4: ((67, 1), (8, 1), (847500, 100000)), 5: b'\x01', 6: (0, 1), 7: ((23, 1), (44, 1), (56, 1)), 27: b'ASCII\x00\x00\x00CELLID\x00', 29: '2019:10:20'}",0,400,2,0,4128,0,A105MUBU3ASG2,2019:10:20 19:44:59,"(0, 0)",27,0,0,0,0,237,2019-11-02 14:43:21.515773,https://trep.oep.org.bo/resul/imgActa/409511.jpg
