,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(432, 100)",2019:10:20 18:37:02,2019:10:20 18:37:02,"(185, 100)","(36, 100)","(0, 10)","(185, 100)",3,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4128,0,0372,0372,0372,3096,samsung,SM-G570M,6,1,"(1, 20)",852,"(72, 1)","(19, 10)","(72, 1)","W13LSJA00SM W13LSKK01SB
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((19, 1), (1, 1), (27, 1)), 3: 'W', 4: ((65, 1), (14, 1), (48, 1)), 5: b'\x00', 6: (2962, 1), 7: ((22, 1), (37, 1), (0, 1)), 29: '2019:10:20'}",160,2,0,b'0100',0,G570MUBU6CSF1,2019:10:20 18:37:02,27,214,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 09:47:11.947971,https://trep.oep.org.bo/resul/imgActa/105471.jpg
