,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SubjectDistanceRange,ImageLength,BitsPerSample,SensingMethod,Make,FileSource,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,GainControl,Contrast,Saturation,Sharpness,Model,Orientation,ExifOffset,YCbCrPositioning,MakerNote,current_download_datetime,image_src
0,b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 17:38:16,2019:10:20 17:38:16,"(298973, 10000)","(227, 100)","(0, 1)","(0, 10)","(227, 100)",5,1,1,"(3210, 1000)",1,3120,317585,317585,317585,4160,0,4160,"(8, 8, 8)",2,HUAWEI,b'\x03',"(30000000, 1000000000)",8474,"(72, 1)","(220, 100)",b'\x01',"(72, 1)",2,1,64,2,0,b'0100',3120,0,FLA-LX3 9.1.0.116(C605E5R1P1),2019:10:20 17:38:16,"(100, 100)",26,0,0,0,0,0,FLA-LX3,0,258,1,b'##**nor\x00',2019-11-02 17:00:04.217508,https://trep.oep.org.bo/resul/imgActa/760871.jpg
