,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(564, 100)",2019:10:20 19:36:03,2019:10:20 19:36:03,"(153, 100)","(252, 100)","(0, 10)","(153, 100)",3,1,"(371, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4128,0,0893,0893,0893,3096,3096,samsung,SM-J730GM,1,1,"(1, 186)",946,"(72, 1)","(17, 10)",b'\x01\x00\x00\x00',"(72, 1)","X13LSKA00PM X13LSMD01MA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((18, 1), (57, 1), (10, 1)), 3: 'W', 4: ((65, 1), (8, 1), (18, 1)), 5: b'\x01', 6: (0, 1), 7: ((23, 1), (36, 1), (0, 1)), 29: '2019:10:20'}",40,2,0,b'0100',4128,0,J730GMDXU6CSF5,2019:10:20 19:36:03,"(0, 0)",27,0,0,0,240,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 08:55:14.154520,https://trep.oep.org.bo/resul/imgActa/100191.jpg
