,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SubjectDistanceRange,ImageLength,BitsPerSample,SensingMethod,Make,FileSource,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,GainControl,Contrast,Saturation,Sharpness,Model,Orientation,ExifOffset,YCbCrPositioning,MakerNote,current_download_datetime,image_src
0,b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 18:41:02,2019:10:20 18:41:02,"(298973, 10000)","(169, 100)","(0, 1)","(0, 10)","(169, 100)",5,1,1,"(3960, 1000)",1,3840,834148,834148,834148,5120,0,5120,"(8, 8, 8)",2,HUAWEI,b'\x03',"(20000000, 1000000000)",8904,"(72, 1)","(180, 100)",b'\x01',"(72, 1)",2,1,64,2,0,b'0100',3840,0,JSN-L23 9.1.0.237(C605E1R1P2),2019:10:20 18:41:02,"(100, 100)",27,0,0,0,0,0,JSN-L23,0,258,1,b'##**nor\x00',2019-11-02 15:21:37.657878,https://trep.oep.org.bo/resul/imgActa/617261.jpg
