,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,ExifImageWidth,ExifInteroperabilityOffset,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,Model,YCbCrPositioning,Make,SensingMethod,ExposureTime,XResolution,YResolution,FNumber,SceneType,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(4906, 1000)",2019:10:20 18:39:54,2019:10:20 18:39:54,"(227, 100)","(0, 100)","(0, 10)",2,1,31,"(3460, 1000)",1,4160,745,0,842788,842788,842788,3120,ATU-LX3,1,HUAWEI,0,"(33332214, 1000000000)","(72, 1)","(72, 1)","(220, 100)",b'\x00',0,"{1: 'S', 2: ((17, 1), (27, 1), (111851, 10000)), 3: 'W', 4: ((66, 1), (7, 1), (476327, 10000)), 5: b'\x00', 6: (0, 1000), 7: ((22, 1), (39, 1), (54, 1)), 27: 'ASCII\x00\x00\x00CELLID', 29: '2019:10:20'}",312,2,0,b'0100',0,ATU-LX3-user 8.0.0 HUAWEIATU-LX3 164(C605) release-keys,2019:10:20 18:39:54,26,242,AF_C,2019-11-02 12:17:06.772907,https://trep.oep.org.bo/resul/imgActa/316341.jpg
