,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,ExifImageHeight,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 20)","(227, 100)",2019:10:20 19:06:16,2019:10:20 19:06:16,"(0, 100)","(227, 100)",2,1,0,"(113, 100)",2560,1184,"(100, 100)",13,0,2560,1184,samsung,SM-A205G,8,1,"(1, 20)","(72, 1)","(72, 1)","(220, 100)",I05LFLJ00MM,2,640,2,226,0,0,A205GUBU1ASE8,2019:10:20 19:06:16,2019-11-02 09:29:43.350736,https://trep.oep.org.bo/resul/imgActa/110621.jpg
