,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,Model,Orientation,YCbCrPositioning,Make,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,YResolution,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,b'0220',"(506, 100)","(227, 100)",2019:10:21 01:58:46,2019:10:21 01:58:46,"(118, 100)","(0, 10)","(227, 100)",2,0,b'0100',"(330, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',3264,0632,0632,0632,2448,SM-J260M,6,1,samsung,"(1, 33)",724,"(72, 1)","(220, 100)","(72, 1)","A08LLKA00AM A08LLLG02AA
",2,200,2,0,0,J260MUBS2ARJ8,2019:10:21 01:58:46,31,0,201,2019-11-02 15:07:31.978583,https://trep.oep.org.bo/resul/imgActa/513651.jpg
