,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,ExifImageHeight,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 25)","(153, 100)",2019:10:20 18:37:03,2019:10:20 18:37:03,"(0, 100)","(153, 100)",2,1,0,"(393, 100)",4032,3024,"(100, 100)",26,0,4032,3024,samsung,SM-A505G,6,1,"(1, 25)","(72, 1)","(72, 1)","(170, 100)",H25LSLJ02AM,2,250,2,226,0,0,A505GUBU3ASH2,2019:10:20 18:37:03,2019-11-02 09:29:29.488221,https://trep.oep.org.bo/resul/imgActa/110541.jpg
