,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,b'0220',"(564, 100)","(185, 100)",2019:10:20 18:45:38,2019:10:20 18:45:38,"(95, 100)","(0, 10)","(172, 100)",3,0,b'0100',"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',4128,0622,0622,0622,3096,3096,samsung,SM-A205G,6,1,"(1, 50)",827,"(72, 1)","(190, 100)",b'\x01\x00\x00\x00',"(72, 1)",I13LSLJ00TM,2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((21, 1), (53, 1), (6, 1)), 3: 'W', 4: ((63, 1), (46, 1), (43, 1)), 5: b'\x01', 6: (0, 1), 7: ((22, 1), (45, 1), (36, 1)), 27: b'ASCII\x00\x00\x00CELLID\x00', 29: '2019:10:20'}",0,320,2,0,4128,0,A205GUBU1ASD3,2019:10:20 18:45:38,"(0, 0)",27,0,0,0,0,237,2019-11-02 15:38:10.878929,https://trep.oep.org.bo/resul/imgActa/613341.jpg
