,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,b'0220',"(464, 100)","(153, 100)",2019:10:20 17:53:07,2019:10:20 17:53:07,"(-90, 100)","(0, 10)","(227, 100)",3,1,b'0100',"(392, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',4608,0288,0288,0288,3456,3456,samsung,SM-A405FN,1,1,"(1, 25)",817,"(72, 1)","(170, 100)",b'\x01\x00\x00\x00',"(72, 1)",F16LLLJ00YM,2,0,400,2,0,4608,0,A405FNXXU2ASG1,2019:10:20 17:53:07,"(0, 0)",26,0,0,0,0,227,2019-11-02 14:12:36.618962,https://trep.oep.org.bo/resul/imgActa/355361.jpg
