,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(591, 100)",2019:10:20 17:30:28,2019:10:20 17:30:28,"(185, 100)","(345, 100)","(0, 10)","(185, 100)",3,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4128,0,0775,0775,0775,3096,3096,samsung,SM-J400M,6,1,"(1, 60)",944,"(72, 1)","(19, 10)",b'\x01\x00\x00\x00',"(72, 1)","C13LLLA00CM C13LLMD01MA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((16, 1), (31, 1), (31, 1)), 3: 'W', 4: ((68, 1), (5, 1), (15, 1)), 5: b'\x00', 6: (3377, 1), 7: ((21, 1), (30, 1), (24, 1)), 29: '2019:10:20'}",64,2,0,b'0100',4128,0,J400MUBS4BSI2,2019:10:20 17:30:28,"(0, 0)",27,0,0,0,238,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 09:37:31.426889,https://trep.oep.org.bo/resul/imgActa/212731.jpg
