,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,ImageLength,Make,Model,SensingMethod,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,SceneType,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(490, 100)",2019:10:20 18:03:26,2019:10:20 18:03:26,"(227, 100)","(354, 100)","(0, 10)","(228, 100)",2,0,0,"(480, 100)","b'ASCII\x00\x00\x00\n\x00\x00\x00JKJK\'\x03\xab\\^\r\x01\x00\xde\x07\x01\x00\x00\x00\x00\x00P\x7f\x01\x00\x00\x00\x01\x00\xb5k\x01\x00\x01\x00\x00\x00\x00\xe8\x04\x00\x00\x11\x04\x00\x00\x1c\x03\x00\x92\x14\x00\x00\x14~\x01\x00\x00\x00\x01\x008z\x01\x00\x00~\x01\x00\x00\x00\x01\x006z\x01\x00\xc9\x92\x01\x00\x0er\xff\xff)\xfb\xff\xff\x01\xcc\xff\xffL/\x01\x00\xb3\x04\x00\x00\x0c\x0c\x00\x00\xa0\\\xff\xffT\x97\x01\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x80\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x80\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x80\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x80\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x80\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x80\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x80\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x81\x99\t\x00\x91\x11\x01\x00\x91\x11\x01\x00\xfb}\x01\x00\xf7\xff\x00\x00(z\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xfb}\x01\x00\xf7\xff\x00\x00(z\x01\x00\x07~\x01\x00\xf7\xff\x00\x00+z\x01\x00\x07~\x01\x00\xf7\xff\x00\x00+z\x01\x00\x07~\x01\x00\xf7\xff\x00\x00+z\x01\x00\x07~\x01\x00\xf7\xff\x00\x00+z\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00FAFA\x03\x00\x90\x00\xa4\x01\x000\x01\x00\xa5\x00+\x01\x00\x00FAFAe\x00\x00\x00\x00\x00\x00\x00!!\xa9\x8a\t\xf6\x00\x00\x00\x00\x00\x00\x11!\xe85\x08\r\x00\x00\x00\x00\x00\x00\x111\xa8X\t\x11\x90\x00\x90\xe2\x00W\x12!^q\x08Z\x96\x00\xceb\x00\\\x12!\xde\xec\t \x9f\x00\x92\xa8\x00l""""\x98\x9b\t \xa8\x00{S\x00m\x12""\x00\x8d\t\x9b\xb2\x00\x99q\x00h""""5\x98\n\xbd\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbd\xa5\x00;\xdd\x00d""""5\x98\n\xbdFAFA\x00\x00\x1d\x08Z\t\x9f\x00\x00\x00\xd7\x03\x00\x00\x00\x00f\x0b\x00\x00\x1c\x03\xd3\x07\xb2\x00\x00\x00T\x08\x00\x00\x00\x00\x82\x03\x01\x00F\x02l\x0c\xa5\x00\x00\x00(\x08\x00\x00\x00\x00\x00\x00\x01\x00\xe8\x04\x00\x00\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x11\x04\x00\x003\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xb6P\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\xb4\x00\x92\x00\xa5\x00\xff\x01FAFA\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xae\xae\xae\xaeF\x02\x00\x00\xe8\x04\x00\x00\x11\x04\x00\x00\x1d\x08\x00\x00\x1c\x03\x00\x00\x01\x00\x00\x00\t\x06\xbb\x1b\x03\x00\x00\x00\xce\t\x00\x00h\t\x00\x00\x18\x00\x00\x00O\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00)\x00\x00\x12\x1f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\x08\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00E\x00\x00\x00\x18\x00\x00\x00N\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00v\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \x00\x00\x00(\x00\x00\x00\x1e\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8c\x03\x00\x00\xe8\x04\x00\x00\x18\x18\x18\x18\xfb\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00f\x0c\x00\x00\x10\x01\x00\x00\x00\x01\x00\x00f\x0c\x00\x00\x00\x01\x00\x00P02011165F16QLGB00SB51FFEFDDFA4\x00'",1,3264,219,219,219,1836,1836,samsung,SM-G900T,2,1,1,"(1, 30)",3122,"(72, 1)","(220, 100)",b'\x01',"(72, 1)",F16QLHF01SB,2,{0: b'\x02\x02\x00\x00'},40,2,0,b'0100',3264,0,G900TUVU1GQC2,2019:10:20 18:03:26,31,0,238,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 12:55:52.471208,https://trep.oep.org.bo/resul/imgActa/325181.jpg
