,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,ExifImageHeight,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 25)","(153, 100)",2019:10:20 19:13:28,2019:10:20 19:13:28,"(0, 100)","(153, 100)",2,1,0,"(392, 100)",4608,3456,"(100, 100)",26,0,4608,3456,samsung,SM-A305G,1,1,"(1, 25)","(72, 1)","(72, 1)","(170, 100)",F16LLLJ00PM,2,320,2,226,0,0,A305GUBU2ASF2,2019:10:20 19:13:28,2019-11-02 10:31:21.877565,https://trep.oep.org.bo/resul/imgActa/247011.jpg
