,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,ExifImageWidth,ExifInteroperabilityOffset,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SubjectDistanceRange,ImageLength,BitsPerSample,SensingMethod,Make,FileSource,ExposureTime,XResolution,YCbCrPositioning,FNumber,SceneType,YResolution,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,GainControl,Contrast,Saturation,ImageDescription,Sharpness,Model,Orientation,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0210',b'\x01\x02\x03\x00',"(298973, 10000)",2019:10:20 19:43:28,2019:10:20 19:43:28,"(169, 100)","(0, 1)","(0, 10)",5,1,1,"(3620, 1000)",1,4160,8850,0,637577,637577,637577,3120,0,3120,"(8, 8, 8)",2,HUAWEI,b'\x03',"(20000000, 1000000000)","(72, 1)",1,"(180, 100)",b'\x01',"(72, 1)",2,1,64,2,0,b'0100',4160,0,JKM-LX3 8.2.0.102(C605),2019:10:20 19:43:28,"(100, 100)",26,0,0,0,nor,0,JKM-LX3,0,264,b'####\n\x00\x00\x00\xae\xc83\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8c\x01\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',2019-11-02 13:49:25.314135,https://trep.oep.org.bo/resul/imgActa/357571.jpg
