,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,ExifImageHeight,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ImageWidth,ImageLength,Make,Model,Orientation,YCbCrPositioning,ExposureTime,XResolution,YResolution,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExifOffset,ExposureMode,WhiteBalance,Software,DateTime,current_download_datetime,image_src
0,b'0220',"(1, 25)","(153, 100)",2019:10:20 17:59:55,2019:10:20 17:59:55,"(0, 100)","(153, 100)",3,1,0,"(392, 100)",4608,2128,"(100, 100)",26,0,4608,2128,samsung,SM-A305G,6,1,"(1, 25)","(72, 1)","(72, 1)","(170, 100)",F16LLLJ00PM,2,400,2,226,0,0,A305GUBU2ASG1,2019:10:20 17:59:55,2019-11-02 12:54:19.126877,https://trep.oep.org.bo/resul/imgActa/324241.jpg
