,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,Make,Model,Orientation,YCbCrPositioning,ExposureTime,ExifInteroperabilityOffset,XResolution,FNumber,YResolution,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,b'0220',"(564, 100)","(227, 100)",2019:10:20 18:28:39,2019:10:20 18:28:39,"(164, 100)","(0, 10)","(227, 100)",2,1,b'0100',"(330, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',3264,0248,0248,0248,2448,samsung,SM-J260M,6,1,"(1, 100)",736,"(72, 1)","(220, 100)","(72, 1)","A08LLKA00AM A08LLLI01AA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((16, 1), (30, 1), (38, 1)), 3: 'W', 4: ((68, 1), (6, 1), (45, 1)), 5: b'\x01', 6: (0, 1), 7: ((22, 1), (28, 1), (30, 1)), 29: '2019:10:20'}",50,2,0,0,J260MUBU4ASF1,2019:10:20 18:28:39,31,0,213,2019-11-02 09:59:09.201943,https://trep.oep.org.bo/resul/imgActa/209521.jpg
