,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,ExifImageWidth,ExifInteroperabilityOffset,SceneCaptureType,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SubjectDistanceRange,ImageLength,BitsPerSample,SensingMethod,Make,FileSource,ExposureTime,XResolution,YCbCrPositioning,FNumber,SceneType,YResolution,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,ImageWidth,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,GainControl,Contrast,Saturation,ImageDescription,Sharpness,Model,Orientation,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0210',b'\x01\x02\x03\x00',"(298973, 10000)",2019:10:20 17:57:31,2019:10:20 17:57:31,"(227, 100)","(0, 1)","(0, 10)",5,1,0,"(4500, 1000)",1,3968,8608,0,637401,637401,637401,2976,0,2976,"(8, 8, 8)",2,HUAWEI,b'\x03',"(30000000, 1000000000)","(72, 1)",1,"(220, 100)",b'\x01',"(72, 1)",2,1,320,2,0,b'0100',3968,0,EVA-L09C45B140,2019:10:20 17:57:31,"(100, 100)",27,0,0,0,nor,0,EVA-L09,0,256,b'\xb4\x00\x00\x00',2019-11-02 14:39:58.851725,https://trep.oep.org.bo/resul/imgActa/607941.jpg
