,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,ExifImageWidth,ExifInteroperabilityOffset,Make,Model,SubsecTime,SubsecTimeOriginal,YCbCrPositioning,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,ExposureTime,FNumber,SceneType,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(4058, 1000)",2019:10:20 18:39:11,2019:10:20 18:39:11,"(227, 100)","(0, 100)","(0, 10)",2,1,24,"(3460, 1000)",1,3104,745,HUAWEI,ATU-LX3,579791,579791,1,579791,3104,0,"(72, 1)","(72, 1)","(60003026, 1000000000)","(220, 100)",b'\x00',0,"{5: (0, 100)}",856,2,0,b'0100',0,ATU-LX3-user 8.0.0 HUAWEIATU-LX3 164(C605) release-keys,2019:10:20 18:39:11,26,0,242,AF_S,2019-11-02 10:16:37.149642,https://trep.oep.org.bo/resul/imgActa/253931.jpg
