,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,FocalLengthIn35mmFilm,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,4128,2322,b'0220',"(1, 25)","(190, 100)",2019:10:20 18:50:24,2019:10:20 18:50:24,"(0, 100)","(185, 100)",3,1,0,"(360, 100)",4128,27,samsung,SM-A205G,2322,1,1,"(72, 1)","(72, 1)","(1, 25)","(190, 100)",I13LSLJ00MM,2,320,2,0,0,A205GUBU1ASC3,2019:10:20 18:50:24,"(100, 100)",0,226,2019-11-02 15:12:44.100192,https://trep.oep.org.bo/resul/imgActa/359151.jpg
