,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,FocalLengthIn35mmFilm,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,2560,1184,b'0220',"(1, 20)","(227, 100)",2019:10:20 19:06:16,2019:10:20 19:06:16,"(0, 100)","(227, 100)",2,1,0,"(113, 100)",2560,13,samsung,SM-A205G,1184,8,1,"(72, 1)","(72, 1)","(1, 20)","(220, 100)",I05LFLJ00MM,2,640,2,0,0,A205GUBU1ASE8,2019:10:20 19:06:16,"(100, 100)",0,226,2019-11-02 04:58:31.742741,https://trep.oep.org.bo/resul/imgActa/110621.jpg
