,ExifVersion,ColorSpace,ApertureValue,WhiteBalance,DateTimeDigitized,ExifImageWidth,ShutterSpeedValue,MeteringMode,DateTimeOriginal,UserComment,FocalLength,ExifImageHeight,Flash,ExifInteroperabilityOffset,ComponentsConfiguration,Make,Model,SubsecTime,Orientation,YCbCrPositioning,SubsecTimeOriginal,SubsecTimeDigitized,XResolution,YResolution,ExposureTime,FNumber,GPSInfo,ExposureBiasValue,ISOSpeedRatings,ResolutionUnit,FlashPixVersion,DateTime,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',1,"(240, 100)",0,2019:10:20 18:27:09,3264,"(4316, 1000)",3,2019:10:20 18:27:09,b'1 d176 05002d094a3a620a186cc099020f55e61e74e601bf4cba19748e216f45671e441711ea50441f04cf61f64c391fc493e2024b011e4488c1e44510\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',"(3180, 1000)",1840,1,1123,b'\x01\x02\x03\x00',LG Electronics,LG-H525n,862447,6,1,862447,862447,"(72, 1)","(72, 1)","(1, 20)","(240, 100)","{5: b'\x00', 6: (0, 1000)}","(0, 1)",100,2,b'0100',2019:10:20 18:27:09,194,b'\x18\x87\x00\x00\x13J\x00\x00\x00\x11\x00\x00\x01\xe4',2019-11-03 01:41:50.662188,https://trep.oep.org.bo/resul/imgActa/809911.jpg
