,ImageWidth,ImageLength,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ColorSpace,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,5664,2752,b'0220',b'\x01\x02\x03\x00',"(458, 100)",2019:10:20 19:03:19,2019:10:20 19:03:19,"(153, 100)","(-11, 100)","(0, 10)","(153, 100)",2,0,"(393, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',samsung,SM-A750G,5664,1,1,0908,0908,0908,2752,"(72, 1)","(72, 1)","(1, 24)",944,"(17, 10)",b'\x01\x00\x00\x00',"B24LSLF00SM B24LSMC04AA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((17, 1), (50, 1), (23, 1)), 3: 'W', 4: ((63, 1), (11, 1), (9, 1)), 5: b'\x00', 6: (454, 1), 7: ((23, 1), (3, 1), (11, 1)), 29: '2019:10:20'}",320,2,0,b'0100',0,A750GUBU2BSD2,2019:10:20 19:03:19,"(0, 0)",27,0,1,0,0,0,238,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 22:01:37.374622,https://trep.oep.org.bo/resul/imgActa/735741.jpg
