,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,Make,Model,ComponentsConfiguration,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,4128,1956,b'0220',"(464, 100)","(185, 100)",2019:10:20 18:48:47,2019:10:20 18:48:47,"(-104, 100)","(0, 10)","(185, 100)",2,1,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,samsung,SM-A105M,b'\x01\x02\x03\x00',1,1,4128,0031,0031,0031,1956,"(72, 1)","(72, 1)","(1, 25)",815,"(190, 100)",b'\x01\x00\x00\x00',D13LLMA00MM,2,0,500,2,0,b'0100',0,A105MUBU3ASG2,2019:10:20 18:48:47,"(0, 0)",27,0,0,0,0,225,2019-11-02 14:44:21.019237,https://trep.oep.org.bo/resul/imgActa/335591.jpg
