,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,ColorSpace,ExifImageWidth,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,4128,3096,b'0220',"(1, 100)","(185, 100)",2019:10:20 20:01:44,2019:10:20 20:01:44,"(569, 100)","(0, 100)","(185, 100)",2,1,"(360, 100)",1,4128,samsung,SM-A205G,3096,1,1,"(72, 1)","(72, 1)","(1, 100)","(190, 100)",I13LSLJ00TM,2,50,2,0,0,A205GUBS3ASI4,2019:10:20 20:01:44,"(100, 100)",27,0,226,2019-11-02 18:02:25.572217,https://trep.oep.org.bo/resul/imgActa/518491.jpg
