,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,Make,Model,SubsecTime,Orientation,YCbCrPositioning,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(391, 100)",2019:10:20 18:48:15,2019:10:20 18:48:15,"(185, 100)","(-801, 100)","(0, 10)","(185, 100)",2,1,"(370, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4128,samsung,SM-J701M,0581,6,1,0581,0581,3096,"(72, 1)","(72, 1)","(1, 120)",852,"(19, 10)","T13LLIA00PM T13LLKG01SD
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((16, 1), (55, 1), (58, 1)), 3: 'W', 4: ((66, 1), (44, 1), (22, 1)), 5: b'\x00', 6: (3446, 1), 7: ((22, 1), (48, 1), (10, 1)), 29: '2019:10:20'}",50,2,0,b'0100',0,J701MUBU4ARF1,2019:10:20 18:48:15,28,0,214,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 12:07:27.281241,https://trep.oep.org.bo/resul/imgActa/325621.jpg
