,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,FocalLengthIn35mmFilm,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,4128,1908,b'0220',"(1, 25)","(185, 100)",2019:10:20 18:28:32,2019:10:20 18:28:32,"(0, 100)","(185, 100)",2,1,0,"(360, 100)",4128,27,samsung,SM-A205G,1908,6,1,"(72, 1)","(72, 1)","(1, 25)","(190, 100)",I13LSLJ00QM,2,400,2,0,0,A205GUBU2ASG1,2019:10:20 18:28:32,"(100, 100)",0,226,2019-11-02 07:46:58.817140,https://trep.oep.org.bo/resul/imgActa/232121.jpg
