,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,FocalLengthIn35mmFilm,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,4128,3096,b'0220',"(1, 20)","(190, 100)",2019:10:20 18:41:48,2019:10:20 18:41:48,"(0, 100)","(185, 100)",3,1,0,"(360, 100)",4128,27,samsung,SM-A105M,3096,6,1,"(72, 1)","(72, 1)","(1, 20)","(190, 100)",D13LLMA00HM,2,640,2,0,0,A105MUBS1ASD2,2019:10:20 18:41:48,"(145, 100)",0,226,2019-11-02 16:14:50.755128,https://trep.oep.org.bo/resul/imgActa/354991.jpg
