,ImageWidth,ImageLength,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ColorSpace,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,4128,3096,b'0220',b'\x01\x02\x03\x00',"(464, 100)",2019:10:20 18:36:05,2019:10:20 18:36:05,"(185, 100)","(29, 100)","(0, 10)","(185, 100)",2,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',samsung,SM-J400M,4128,1,1,0530,0530,0530,3096,"(72, 1)","(72, 1)","(1, 25)",944,"(19, 10)",b'\x01\x00\x00\x00',"C13LLLA00CM C13LLMB01MA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((21, 1), (19, 1), (49, 1)), 3: 'W', 4: ((64, 1), (15, 1), (21, 1)), 5: b'\x00', 6: (1539, 1), 7: ((22, 1), (36, 1), (2, 1)), 29: '2019:10:20'}",200,2,0,b'0100',0,J400MUBU3BSDD,2019:10:20 18:36:05,"(0, 0)",27,0,1,0,0,0,238,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 18:58:49.989746,https://trep.oep.org.bo/resul/imgActa/617591.jpg
