,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,FocalLengthIn35mmFilm,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,4608,2128,b'0220',"(1, 25)","(153, 100)",2019:10:20 17:59:55,2019:10:20 17:59:55,"(0, 100)","(153, 100)",3,1,0,"(392, 100)",4608,26,samsung,SM-A305G,2128,6,1,"(72, 1)","(72, 1)","(1, 25)","(170, 100)",F16LLLJ00PM,2,400,2,0,0,A305GUBU2ASG1,2019:10:20 17:59:55,"(100, 100)",0,226,2019-11-02 12:59:52.268264,https://trep.oep.org.bo/resul/imgActa/324241.jpg
