,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MeteringMode,LightSource,Flash,ImageDescription,Make,Model,FocalLength,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,ExifInteroperabilityOffset,FileSource,ExposureTime,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,2976,3968,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(298973, 10000)",2019:10:20 18:16:15,2019:10:20 18:16:15,"(227, 100)","(0, 1)","(0, 10)",5,1,0,nor,HUAWEI,PRA-LX3,"(3830, 1000)",0,1,2976,471052,471052,471052,3968,2,"(72, 1)","(72, 1)",8400,b'\x03',"(40000000, 1000000000)","(220, 100)",b'\x01',2,1,400,2,0,b'0100',0,PRA-LX3C605B166,2019:10:20 18:16:15,"(100, 100)",26,0,0,1,0,0,0,0,256,b'Auto\x00',2019-11-02 12:42:56.752977,https://trep.oep.org.bo/resul/imgActa/302141.jpg
