,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,b'0220',"(458, 100)","(227, 100)",2019:10:20 18:53:09,2019:10:20 18:53:09,"(25, 100)","(0, 10)","(227, 100)",2,0,b'0100',"(330, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',samsung,SM-J260M,2448,1,1,0604,0604,0604,2448,"(72, 1)","(72, 1)","(1, 24)",724,"(220, 100)","A08LLKA00TM A08LLLG02AA
",2,250,2,0,0,J260MUBS3ASB5,2019:10:20 18:53:09,31,0,201,2019-11-02 11:20:30.776118,https://trep.oep.org.bo/resul/imgActa/272131.jpg
