,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Make,Model,Flash,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,FileSource,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,FocalLength,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,3120,4160,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 17:38:16,2019:10:20 17:38:16,"(298973, 10000)","(227, 100)","(0, 1)","(0, 10)","(227, 100)",5,1,HUAWEI,FLA-LX3,1,0,1,3120,317585,317585,317585,4160,2,"(72, 1)","(72, 1)",b'\x03',"(30000000, 1000000000)",8474,"(220, 100)",b'\x01',2,1,64,2,0,b'0100',0,FLA-LX3 9.1.0.116(C605E5R1P1),2019:10:20 17:38:16,"(100, 100)",26,0,"(3210, 1000)",0,1,0,0,0,0,258,b'##**nor\x00',2019-11-02 23:37:09.661398,https://trep.oep.org.bo/resul/imgActa/760871.jpg
