,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,Make,Model,ComponentsConfiguration,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,4128,2322,b'0220',"(464, 100)","(185, 100)",2019:10:20 19:44:59,2019:10:20 19:44:59,"(-91, 100)","(0, 10)","(185, 100)",3,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,samsung,SM-A105M,b'\x01\x02\x03\x00',1,1,4128,0061,0061,0061,2322,"(72, 1)","(72, 1)","(1, 25)",827,"(190, 100)",b'\x01\x00\x00\x00',D13LLMA00HM,2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((17, 1), (58, 1), (5287440, 100000)), 3: 'W', 4: ((67, 1), (8, 1), (847500, 100000)), 5: b'\x01', 6: (0, 1), 7: ((23, 1), (44, 1), (56, 1)), 27: b'ASCII\x00\x00\x00CELLID\x00', 29: '2019:10:20'}",0,400,2,0,b'0100',0,A105MUBU3ASG2,2019:10:20 19:44:59,"(0, 0)",27,0,0,0,0,237,2019-11-02 17:29:19.650684,https://trep.oep.org.bo/resul/imgActa/409511.jpg
