,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,Make,Model,ComponentsConfiguration,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,4608,3456,b'0220',"(564, 100)","(153, 100)",2019:10:20 17:01:37,2019:10:20 17:01:37,"(173, 100)","(0, 10)","(227, 100)",2,0,"(392, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,samsung,SM-A305G,b'\x01\x02\x03\x00',6,1,4608,0159,0159,0159,3456,"(72, 1)","(72, 1)","(1, 50)",815,"(170, 100)",b'\x01\x00\x00\x00',F16LLLJ00YM,2,0,125,2,0,b'0100',0,A305GUBU1ASBC,2019:10:20 17:01:37,"(0, 0)",26,0,0,0,0,225,2019-11-02 13:45:42.012653,https://trep.oep.org.bo/resul/imgActa/352051.jpg
