,ExifVersion,ColorSpace,ApertureValue,WhiteBalance,DateTimeDigitized,ExifImageWidth,ShutterSpeedValue,MeteringMode,DateTimeOriginal,UserComment,FocalLength,ExifImageHeight,Flash,ExifInteroperabilityOffset,ComponentsConfiguration,Make,Model,SubsecTime,Orientation,YCbCrPositioning,SubsecTimeOriginal,SubsecTimeDigitized,XResolution,YResolution,ExposureTime,FNumber,GPSInfo,ExposureBiasValue,ISOSpeedRatings,ResolutionUnit,FlashPixVersion,DateTime,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',1,"(240, 100)",0,2019:10:20 17:07:18,3120,"(4310, 1000)",2,2019:10:20 17:07:18,b'0 c183 02e02d06d451e2981f21040c301ff243a1eb24ec1f5 67c1f5 6dd1f5 6431e1 63d1cd 5bc1b9 56a1a5 5351eb 4f81f0 6111eb 5fb\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',"(3970, 1000)",3120,0,1122,b'\x01\x02\x03\x00',LG Electronics,LG-H635,892578,6,1,892578,892578,"(72, 1)","(72, 1)","(1, 20)","(240, 100)","{5: b'\x00', 6: (0, 1000)}","(0, 1)",900,2,b'0100',2019:10:20 17:07:18,193,b'\x12\xc9\x00\x00\x12\x15\x00\x00\x00\x11\x00\x00\x01\xeb',2019-11-02 16:07:06.647585,https://trep.oep.org.bo/resul/imgActa/353091.jpg
