,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,Make,Model,SubsecTime,Orientation,YCbCrPositioning,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(406, 100)",2019:10:20 19:26:59,2019:10:20 19:26:59,"(185, 100)","(-74, 100)","(0, 10)","(185, 100)",2,1,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4128,samsung,SM-G610M,0207,1,1,0207,0207,3096,"(72, 1)","(72, 1)","(1, 100)",852,"(19, 10)","W13LSJA00AM W13LSKH01SA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((14, 1), (51, 1), (34, 1)), 3: 'W', 4: ((66, 1), (43, 1), (46, 1)), 5: b'\x01', 6: (0, 1), 7: ((23, 1), (26, 1), (46, 1)), 29: '2019:10:20'}",64,2,0,b'0100',0,G610MUBU6CSG1,2019:10:20 19:26:59,27,0,214,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-03 01:37:57.074855,https://trep.oep.org.bo/resul/imgActa/808871.jpg
