,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,b'0220',"(532, 100)","(227, 100)",2019:10:20 18:02:11,2019:10:20 18:02:11,"(310, 100)","(0, 10)","(227, 100)",2,0,b'0100',"(330, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',samsung,SM-J260M,3264,6,1,0117,0117,0117,2448,"(72, 1)","(72, 1)","(1, 40)",736,"(220, 100)","A08LLKA00AM A08LLLI01AA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((19, 1), (3, 1), (50, 1)), 3: 'W', 4: ((65, 1), (16, 1), (22, 1)), 5: b'\x01', 6: (0, 1), 7: ((22, 1), (1, 1), (42, 1)), 29: '2019:10:20'}",80,2,0,0,J260MUBU4ASF1,2019:10:20 18:02:11,31,0,213,2019-11-02 03:37:20.771716,https://trep.oep.org.bo/resul/imgActa/101901.jpg
