,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Make,Model,Flash,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,FileSource,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,FocalLength,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,3120,4160,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 18:51:34,2019:10:20 18:51:34,"(298973, 10000)","(169, 100)","(0, 1)","(0, 10)","(169, 100)",5,1,HUAWEI,JKM-LX3,1,0,1,3120,514006,514006,514006,4160,2,"(72, 1)","(72, 1)",b'\x03',"(20000000, 1000000000)",8904,"(180, 100)",b'\x01',2,1,64,2,0,b'0100',0,JKM-LX3 9.1.0.230(C605E4R1P1),2019:10:20 18:51:34,"(100, 100)",26,0,"(3600, 1000)",0,1,0,0,0,0,258,b'##**nor\x00',2019-11-02 07:01:00.545812,https://trep.oep.org.bo/resul/imgActa/248301.jpg
