,ImageWidth,ImageLength,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Flash,FocalLength,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,ExifImageHeight,SubjectDistanceRange,SensingMethod,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ColorSpace,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,1600,1200,b'0220',b'\x01\x02\x03\x00',"(435411, 65536)",2019:10:20 19:32:05,2019:10:20 19:32:05,"(149094, 65536)","(196608, 65536)","(0, 65536)","(149094, 65536)",2,0,25,"(216924, 65536)",SAMSUNG,SM-J110M,1600,6,1,1200,0,2,"(72, 1)","(72, 1)","(655, 65500)",862,"(22, 10)",b'\x01',2,100,2,0,b'0100',0,J110MUBU0AOK2,2019:10:20 19:32:05,"(65536, 65536)",33,0,1,0,0,0,226,b'\x08\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00f\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00`\x00\x07\x00\x04\x00\x00\x00none\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 14:40:37.761890,https://trep.oep.org.bo/resul/imgActa/334861.jpg
