,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FlashPixVersion,FocalLength,UserComment,ColorSpace,ComponentsConfiguration,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,b'0220',"(464, 100)","(227, 100)",2019:10:20 18:36:11,2019:10:20 18:36:11,"(-40, 100)","(0, 10)","(227, 100)",2,1,b'0100',"(330, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,b'\x01\x02\x03\x00',samsung,SM-J260M,3264,6,1,0881,0881,0881,1836,"(72, 1)","(72, 1)","(1, 100)",736,"(220, 100)","A08LLKA00AM A08LLLI01AA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((17, 1), (50, 1), (46, 1)), 3: 'W', 4: ((63, 1), (8, 1), (60, 1)), 5: b'\x01', 6: (0, 1), 7: ((22, 1), (36, 1), (4, 1)), 29: '2019:10:20'}",64,2,0,0,J260MUBU4ASF1,2019:10:20 18:36:11,31,0,213,2019-11-02 22:43:15.712937,https://trep.oep.org.bo/resul/imgActa/731131.jpg
