,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MeteringMode,LightSource,Flash,ImageDescription,Make,Model,FocalLength,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,ExifInteroperabilityOffset,FileSource,ExposureTime,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,4608,3456,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(298973, 10000)",2019:10:20 18:24:55,2019:10:20 18:24:55,"(227, 100)","(0, 1)","(0, 10)",5,1,0,nor,HUAWEI,RNE-L23,"(3810, 1000)",0,1,4608,628564,628564,628564,3456,2,"(72, 1)","(72, 1)",8408,b'\x03',"(60000000, 1000000000)","(220, 100)",b'\x01',2,1,640,2,0,b'0100',0,RNE-L23 8.0.0.360(C605),2019:10:20 18:24:55,"(100, 100)",27,0,0,1,0,0,0,0,264,b'Auto\x00',2019-11-02 14:03:33.658040,https://trep.oep.org.bo/resul/imgActa/405221.jpg
