,ImageWidth,ImageLength,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ColorSpace,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,4128,3096,b'0220',b'\x01\x02\x03\x00',"(458, 100)",2019:10:20 18:26:19,2019:10:20 18:26:19,"(153, 100)","(-130, 100)","(0, 10)","(153, 100)",3,0,"(371, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',samsung,SM-J730G,4128,6,1,0214,0214,0214,3096,"(72, 1)","(72, 1)","(1, 24)",944,"(17, 10)",b'\x01\x00\x00\x00',"X13LSKA00PM X13LSMD01MA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((16, 1), (52, 1), (18, 1)), 3: 'W', 4: ((65, 1), (7, 1), (42, 1)), 5: b'\x01', 6: (0, 1), 7: ((22, 1), (26, 1), (13, 1)), 29: '2019:10:20'}",500,2,0,b'0100',0,J730GUBS7CSI1,2019:10:20 18:26:19,"(0, 0)",27,0,1,0,0,0,238,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 16:10:45.408737,https://trep.oep.org.bo/resul/imgActa/354121.jpg
