,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,MeteringMode,ColorSpace,Flash,FocalLength,ExifImageWidth,FocalLengthIn35mmFilm,Make,Model,ExifImageHeight,Orientation,YCbCrPositioning,XResolution,YResolution,ExposureTime,FNumber,ImageUniqueID,ExposureProgram,ISOSpeedRatings,ResolutionUnit,ExposureMode,WhiteBalance,Software,DateTime,DigitalZoomRatio,SceneCaptureType,ExifOffset,current_download_datetime,image_src
0,4608,3456,b'0220',"(1, 24)","(153, 100)",2019:10:20 18:00:10,2019:10:20 18:00:10,"(0, 100)","(153, 100)",2,1,0,"(392, 100)",4608,26,samsung,SM-A305G,3456,6,1,"(72, 1)","(72, 1)","(1, 24)","(170, 100)",F16LLLJ00YM,2,250,2,0,0,A305GUBU2ASG1,2019:10:20 18:00:10,"(100, 100)",0,226,2019-11-03 02:42:13.840783,https://trep.oep.org.bo/resul/imgActa/902211.jpg
