,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,Make,Model,ComponentsConfiguration,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,4608,3456,b'0220',"(506, 100)","(153, 100)",2019:10:20 18:39:45,2019:10:20 18:39:45,"(-10, 100)","(0, 10)","(227, 100)",3,1,"(392, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,samsung,SM-A305G,b'\x01\x02\x03\x00',3,1,4608,0172,0172,0172,3456,"(72, 1)","(72, 1)","(1, 33)",827,"(170, 100)",b'\x01\x00\x00\x00',F16LLLJ00YM,2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((17, 1), (56, 1), (37, 1)), 3: 'W', 4: ((67, 1), (5, 1), (35, 1)), 5: b'\x01', 6: (0, 1), 7: ((22, 1), (39, 1), (37, 1)), 27: b'ASCII\x00\x00\x00CELLID\x00', 29: '2019:10:20'}",0,250,2,0,b'0100',0,A305GUBU1ASBC,2019:10:20 18:39:45,"(0, 0)",26,0,0,0,0,237,2019-11-02 14:36:30.931874,https://trep.oep.org.bo/resul/imgActa/404451.jpg
