,ImageWidth,ImageLength,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,Make,Model,ExifImageWidth,Orientation,YCbCrPositioning,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,ColorSpace,Contrast,Saturation,Sharpness,ExifOffset,MakerNote,current_download_datetime,image_src
0,4128,3096,b'0220',b'\x01\x02\x03\x00',"(691, 100)",2019:10:20 18:06:56,2019:10:20 18:06:56,"(185, 100)","(488, 100)","(0, 10)","(185, 100)",2,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',samsung,SM-J400M,4128,6,1,0953,0953,0953,3096,"(72, 1)","(72, 1)","(1, 120)",944,"(19, 10)",b'\x01\x00\x00\x00',"C13LLLA00MM C13LLMD01MA
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((16, 1), (5, 1), (56, 1)), 3: 'W', 4: ((69, 1), (3, 1), (43, 1)), 5: b'\x00', 6: (3893, 1), 7: ((22, 1), (7, 1), (0, 1)), 29: '2019:10:20'}",40,2,0,b'0100',0,J400MUBU4BSG3,2019:10:20 18:06:56,"(0, 0)",27,0,1,0,0,0,238,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 10:28:00.269604,https://trep.oep.org.bo/resul/imgActa/287311.jpg
