,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Make,Model,Flash,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,FileSource,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,FocalLength,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,3968,2976,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 18:51:08,2019:10:20 18:51:08,"(298973, 10000)","(169, 100)","(0, 1)","(0, 10)","(169, 100)",5,1,HUAWEI,HMA-L29,0,0,1,3968,899294,899294,899294,2976,2,"(72, 1)","(72, 1)",b'\x03',"(10000000, 1000000000)",1194,"(180, 100)",b'\x01',2,1,250,2,0,b'0100',0,HMA-L29 9.1.0.338(C605E10R1P16),2019:10:20 18:51:08,"(100, 100)",27,0,"(4750, 1000)",0,1,0,0,0,0,260,b'Auto\x00',2019-11-02 04:27:35.182690,https://trep.oep.org.bo/resul/imgActa/201691.jpg
