,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Make,Model,Flash,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,FileSource,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,FocalLength,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,4160,3120,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 18:46:45,2019:10:20 18:46:45,"(298973, 10000)","(227, 100)","(0, 1)","(0, 10)","(227, 100)",5,1,HUAWEI,FLA-LX3,24,0,1,4160,926208,926208,926208,3120,2,"(72, 1)","(72, 1)",b'\x03',"(70000000, 1000000000)",8474,"(220, 100)",b'\x01',2,1,640,2,0,b'0100',0,FLA-LX3 9.1.0.137(C605E7R1P2),2019:10:20 18:46:45,"(100, 100)",26,0,"(3210, 1000)",0,1,0,0,0,0,258,b'##**nor\x00',2019-11-02 09:32:38.344778,https://trep.oep.org.bo/resul/imgActa/256921.jpg
