,ExifVersion,ComponentsConfiguration,ShutterSpeedValue,DateTimeOriginal,DateTimeDigitized,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,ExifImageWidth,Make,Model,SubsecTime,Orientation,YCbCrPositioning,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,ImageUniqueID,ExposureProgram,GPSInfo,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,FocalLengthIn35mmFilm,SceneCaptureType,ExifOffset,MakerNote,current_download_datetime,image_src
0,b'0220',b'\x01\x02\x03\x00',"(406, 100)",2019:10:20 17:58:17,2019:10:20 17:58:17,"(185, 100)","(-49, 100)","(0, 10)","(185, 100)",2,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,4128,samsung,SM-G570M,0176,6,1,0176,0176,3096,"(72, 1)","(72, 1)","(1, 17)",852,"(19, 10)","W13LSJA00PM W13LSKK01SB
",2,"{0: b'\x02\x02\x00\x00', 1: 'S', 2: ((22, 1), (46, 1), (13, 1)), 3: 'W', 4: ((64, 1), (17, 1), (33, 1)), 5: b'\x00', 6: (395, 1), 7: ((21, 1), (53, 1), (32, 1)), 29: '2019:10:20'}",250,2,0,b'0100',0,G570MUBU6CSF1,2019:10:20 17:58:17,27,0,214,b'\x07\x00\x01\x00\x07\x00\x04\x00\x00\x000100\x02\x00\x04\x00\x01\x00\x00\x00\x00 \x01\x00\x0c\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00\x10\x00\x05\x00\x01\x00\x00\x00Z\x00\x00\x00@\x00\x04\x00\x01\x00\x00\x00\x00\x00\x00\x00P\x00\x04\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x03\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',2019-11-02 17:28:24.462913,https://trep.oep.org.bo/resul/imgActa/609961.jpg
