,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,Make,Model,ComponentsConfiguration,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,5760,4312,b'0220',"(458, 100)","(153, 100)",2019:10:20 19:37:18,2019:10:20 19:37:18,"(-54, 100)","(0, 10)","(153, 100)",3,0,"(393, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,samsung,SM-A505G,b'\x01\x02\x03\x00',6,1,5760,0205,0205,0205,4312,"(72, 1)","(72, 1)","(0, 0)",815,"(170, 100)",b'\x01\x00\x00\x00',H25LSLJ02AM,2,0,40,2,0,b'0100',0,A505GUBS3ASI2,2019:10:20 19:37:18,"(0, 0)",26,0,0,0,0,225,2019-11-02 15:54:59.733785,https://trep.oep.org.bo/resul/imgActa/504651.jpg
