,ImageWidth,ImageLength,BitsPerSample,ExifVersion,ComponentsConfiguration,CompressedBitsPerPixel,DateTimeOriginal,DateTimeDigitized,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,Make,Model,Flash,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,SensingMethod,XResolution,YResolution,FileSource,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,FocalLength,GainControl,ColorSpace,Contrast,Saturation,Sharpness,SubjectDistanceRange,ExifOffset,MakerNote,current_download_datetime,image_src
0,5632,4224,"(8, 8, 8)",b'0210',b'\x01\x02\x03\x00',"(95, 100)",2019:10:20 19:42:34,2019:10:20 19:42:34,"(298973, 10000)","(169, 100)","(0, 1)","(0, 10)","(169, 100)",5,1,HUAWEI,MAR-LX3A,0,0,1,5632,518337,518337,518337,4224,2,"(72, 1)","(72, 1)",b'\x03',"(30000000, 1000000000)",8908,"(180, 100)",b'\x01',2,1,320,2,0,b'0100',0,MAR-L23A 9.1.0.248(C605E5R4P2),2019:10:20 19:42:34,"(100, 100)",27,0,"(3620, 1000)",0,1,0,0,0,0,262,b'##**nor\x00',2019-11-02 10:49:30.793920,https://trep.oep.org.bo/resul/imgActa/307621.jpg
