,ImageWidth,ImageLength,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,UserComment,ColorSpace,Make,Model,ComponentsConfiguration,Orientation,YCbCrPositioning,ExifImageWidth,SubsecTime,SubsecTimeOriginal,SubsecTimeDigitized,ExifImageHeight,XResolution,YResolution,ExposureTime,ExifInteroperabilityOffset,FNumber,SceneType,ImageUniqueID,ExposureProgram,CustomRendered,ISOSpeedRatings,ResolutionUnit,ExposureMode,FlashPixVersion,WhiteBalance,Software,DateTime,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Contrast,Saturation,Sharpness,ExifOffset,current_download_datetime,image_src
0,4128,2322,b'0220',"(564, 100)","(185, 100)",2019:10:20 19:52:25,2019:10:20 19:52:25,"(155, 100)","(0, 10)","(185, 100)",3,0,"(360, 100)",b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,samsung,SM-A105M,b'\x01\x02\x03\x00',1,1,4128,0316,0316,0316,2322,"(72, 1)","(72, 1)","(1, 50)",815,"(190, 100)",b'\x01\x00\x00\x00',D13LLMA00HM,2,0,200,2,0,b'0100',0,A105MUBS1ASD2,2019:10:20 19:52:25,"(0, 0)",27,0,0,0,0,225,2019-11-02 14:10:07.606937,https://trep.oep.org.bo/resul/imgActa/406601.jpg
